movieId,title_x,genres,year,era,title_y,tag,tag_vector
99764,It's Such a Beautiful Day,Animation Comedy Drama Fantasy Sci-Fi,2012.0,C,It's Such a Beautiful Day,"'philosopical', 'surreal', 'weird', 'moving'","[ 0.01840843  0.04471472 -0.00276526  0.00416135  0.03464205 -0.02939301
 -0.0242811   0.02035263 -0.04537011 -0.0197197  -0.00855088 -0.01654964
 -0.01776027 -0.04797301 -0.01695549 -0.03899174  0.02615749 -0.04027677
 -0.02429063 -0.02010933]"
99917,Upstream Color,Romance Sci-Fi Thriller,2013.0,C,Upstream Color,"'atmospheric', 'artistic', 'Beautiful', 'artsy', 'dreamlike', 'existentialism'","[-0.03471465 -0.04938687 -0.00433438 -0.04046991 -0.04258793  0.02608517
 -0.00117048  0.02344131  0.02457521 -0.00313026  0.02526635 -0.01485492
  0.02188614  0.03764211 -0.02568691  0.04217699  0.0349282  -0.01227873
  0.00092281 -0.03189821]"
100083,Movie 43,Comedy,2013.0,C,Movie 43,"'offensive', 'embarassing scenes', 'R language', 'satire', 'sarcasm'","[-0.00839399 -0.15948513  0.5763214  -1.511943    1.4711186  -2.2201753
  0.3806418   0.8982924   0.42635456  1.4601023  -2.504073    0.73509216
 -0.87249756  0.8964812  -1.8367008  -0.06608335 -0.19254836 -0.6852789
 -0.48994756 -0.00678253]"
101142,"Croods, The",Adventure Animation Comedy,2013.0,C,"Croods, The","'stone age', 'funny', 'animation'","[ 0.7365708   0.34084272  0.06475481  0.42494598  1.0310123   0.8073334
 -0.2715645   1.0626903  -0.9540576   0.6981851  -1.6552652   0.95204985
 -0.44759348 -0.39668489 -0.20948264  0.30643743  0.55106276 -0.8794848
 -0.04402122 -0.10807364]"
102007,"Invincible Iron Man, The",Animation,2007.0,C,"Invincible Iron Man, The",'animation',"[ 0.00613486  0.04544311  0.03096858  0.04678576 -0.03192063 -0.0497659
  0.04908593  0.01302162  0.03736061  0.00682212 -0.04211443 -0.005323
 -0.03606958  0.0092201   0.04323789  0.032192   -0.0451544   0.02698654
  0.03007584 -0.04220219]"
102903,Now You See Me,Crime Mystery Thriller,2013.0,C,Now You See Me,"'stupid ending', 'predictable', 'illusions', 'overcomplicated'","[ 0.0230663   0.2981744  -0.45519036 -0.7757821   0.6310034  -0.13373312
 -0.27576593  0.54557085 -0.8922533  -0.17668335 -0.8867328  -0.01337094
  0.8942281   0.7147533  -0.1091635  -0.23231801  0.53303784  0.2054639
  0.3500139  -0.13446996]"
103042,Man of Steel,Action Adventure Fantasy Sci-Fi IMAX,2013.0,C,Man of Steel,"'superhero', 'Amy Adams'","[-0.08308834 -1.0661892   0.7070455  -0.18854223  0.79240894  0.5039146
  0.64022     0.80449796  0.36221433  1.332443   -0.26889968  0.86846703
  0.2464326   1.495315    0.4833798  -0.16643028 -0.25370762 -0.76001877
  0.4586914  -0.42117882]"
104218,Grown Ups 2,Comedy,2013.0,C,Grown Ups 2,'Adam Sandler',"[-1.1354065   0.44895718  0.73683417 -0.38863158  0.8733521   0.4800301
  0.01454034  0.2975368  -0.33367088  1.3017023  -0.90729016  1.5557283
  0.6403955   1.2135978   0.07394123 -0.41416547  0.29926258  0.1527425
  0.39811534 -0.71456563]"
104841,Gravity,Action Sci-Fi IMAX,2013.0,C,Gravity,"'slow action', 'visually appealing', 'cliche characters', 'long shots', 'predictable', 'Simple'","[ 1.6001182  -2.364557    0.11805816 -1.027528    0.43387243 -0.22330059
  1.9294726   0.35381845 -1.6328125   1.3474562  -0.69957644  0.60849947
  1.010393    0.82533014  1.5902064  -0.4486824   1.4132689   0.15996327
  0.36106414 -0.4135426 ]"
104863,What If,Comedy Drama Romance,2013.0,C,What If,"'zoe kazan', 'daniel radcliffe'","[-0.38796434 -0.55654514  0.75520635 -0.7906155   1.778113    1.6377285
  0.9040514   0.77293223  0.31084645  1.1531514  -1.8875108   0.80236727
  0.6170379  -0.58641225 -0.11613881  0.25168175 -0.4350034   0.5103706
 -1.256013   -0.5504956 ]"
104875,"History of Future Folk, The",Adventure Comedy Musical Sci-Fi,2012.0,C,"History of Future Folk, The",'quirky',"[-0.0214968   0.04237977 -0.0110331   0.01752158 -0.04384155 -0.0060921
 -0.02789243  0.03933163  0.00077092  0.03719794  0.01349009  0.03343647
 -0.00117633 -0.01485682 -0.00758119 -0.02672413 -0.00491711 -0.04214842
  0.01563296 -0.00536399]"
104879,Prisoners,Drama Mystery Thriller,2013.0,C,Prisoners,"'absorbing', 'atmospheric', 'acting', 'Jake Gyllenhaal', 'morality', 'mystery', 'Hugh Jackman', 'thriller'","[-0.35269484 -1.1383643   0.14076331 -1.1620631   0.73813623 -0.7899135
  0.08590487  1.8767949  -0.73969185  0.41907892 -2.1078546   0.3242852
  1.0342252   0.8037615   0.90630555  1.0621547   0.5935526  -0.35509866
 -0.95104456 -0.33261257]"
104944,Short Term 12,Drama,2013.0,C,Short Term 12,"'heartwarming', 'emotional', 'feel-good', 'mental illness', 'touching'","[-0.2433791   0.26910993 -0.01915184 -0.7613634   0.2542514   0.03295323
  0.5003518   0.80070263 -0.5640315   1.1003689  -0.8236119  -0.22734328
  0.52105534 -0.02023966  0.12329032 -0.2493508   0.94064176  0.3312664
 -0.3691378  -0.658266  ]"
105504,Captain Phillips,Adventure Drama Thriller IMAX,2013.0,C,Captain Phillips,"'ocean', 'hostage', 'tense', 'suspense'","[ 0.0388361   0.03326854  0.00033416 -0.01672762  0.00884736  0.04385873
 -0.02267726 -0.04808434 -0.02933062 -0.001927    0.04181563 -0.03137624
  0.03064229 -0.0121752  -0.04011093  0.03684798  0.01484404 -0.02527641
  0.02446806  0.02106329]"
106100,Dallas Buyers Club,Drama,2013.0,C,Dallas Buyers Club,"'uplifting', 'social commentary', 'Jared Leto'","[-0.12648329 -0.18265188  0.9099728  -0.94957197 -0.9398451   0.5803402
  1.2896069   0.9879564  -0.73156816  0.33451882 -2.1585329   0.86730385
  0.26829496  1.0677315   0.2216742  -0.01609157 -0.34377128  0.56707525
  1.7483101  -0.262341  ]"
106489,"Hobbit: The Desolation of Smaug, The",Adventure Fantasy IMAX,2013.0,C,"Hobbit: The Desolation of Smaug, The","'adventure', 'too long', 'fantasy', 'Tolkien'","[-0.24609613 -0.3161891   0.91513073 -0.485527    0.6053433  -0.24342489
  0.8258903   1.4264541  -1.1891843  -0.04649714 -0.39949173  0.82043517
  1.4628637   0.19801143 -0.75786304  0.6671335   1.2102292   0.5856113
  0.5380477   0.5788674 ]"
106766,Inside Llewyn Davis,Drama,2013.0,C,Inside Llewyn Davis,"'atmospheric', 'funny', 'cinematography', 'depressing'","[ 0.00965439 -0.03039086 -0.01071963  0.03323502  0.04478638  0.04285926
  0.01576794  0.03557462 -0.01080416  0.04338559  0.03069565 -0.04076342
 -0.01212843  0.0342506  -0.03089009 -0.03089814  0.02152598  0.00361307
 -0.04579429  0.04987399]"
106782,"Wolf of Wall Street, The",Comedy Crime Drama,2013.0,C,"Wolf of Wall Street, The","'Leonardo DiCaprio', 'Wall Street', 'Martin Scorsese', 'drugs', 'Stock Market'","[ 0.8415928  -0.9986964   0.47904453 -2.118818   -0.19506614  1.135592
 -0.8253443   2.0605834  -2.1015968   1.2031521  -0.6782019  -0.24831
  0.75391173  0.0133758  -0.66298985  0.4291898   0.54686314  0.04274281
  0.4043755   1.8906193 ]"
107348,Anchorman 2: The Legend Continues,Comedy,2013.0,C,Anchorman 2: The Legend Continues,"'will ferrell', 'stupid but funny', 'comedy', 'Steve Carell'","[-0.02715113  0.38562033 -0.30497223 -1.3233052   1.4871149   0.79595983
  0.31222904  1.7142206   0.71666294  0.09302705 -0.91544354  1.9457337
  0.7154696   1.6334225  -0.92751163 -0.09153325 -0.65697855 -1.5481126
  1.2103701   0.33524615]"
107406,Snowpiercer,Action Drama Sci-Fi,2013.0,C,Snowpiercer,'fatalistic',"[ 0.02894869  0.03636904 -0.02281748  0.00623686  0.04511873 -0.03341296
  0.03102366 -0.04385503 -0.03229648  0.006147    0.03406959  0.0118666
 -0.01674617 -0.01430778 -0.03694124  0.00665599 -0.02573491  0.03824076
  0.02275751  0.04771851]"
108190,Divergent,Adventure Romance Sci-Fi IMAX,2014.0,C,Divergent,"'dystopia', 'anti-intellectual', 'bad writing', 'unintelligent', 'scifi', 'predictable', 'new society', 'plot holes'","[ 1.8772948  -1.7097979   1.5558373  -0.7921287   1.3406129  -0.3742787
  0.5992629   1.5717382   0.30163923  1.9065428  -1.0661083   0.87033707
 -0.7198547   0.63041943  0.2485287  -0.8744922  -0.3957847  -0.014624
  0.19909571  1.7583063 ]"
108932,The Lego Movie,Action Adventure Animation Children Comedy Fantasy,2014.0,C,The Lego Movie,"'cheeky', 'fun', 'clever', 'feel-good', 'imaginative', 'quirky', 'colorful'","[ 0.04494169 -0.01685985 -0.02261933 -0.02452413  0.01411249  0.04750878
  0.00307703 -0.01436757 -0.01769748 -0.01766952  0.01001145  0.02289221
  0.02228003  0.01528323  0.04594982 -0.02590264  0.03074908  0.02380427
 -0.00481044  0.01645709]"
109487,Interstellar,Sci-Fi IMAX,2014.0,C,Interstellar,"'visually appealing', 'philosophical issues', 'bad dialogue', 'time-travel', 'black hole', 'thought-provoking', 'sci-fi', 'Christopher Nolan'","[-0.14564519  0.07373778  1.9752842  -0.9336444   0.9138261  -1.3381828
  1.5064822  -0.43514782 -1.6642512  -0.32515386 -2.555043    1.2917975
  0.98658353  0.22165526  0.08195182  0.09768209  1.7507279   0.8685274
  1.0736411   0.3880881 ]"
111364,Godzilla,Action Adventure Sci-Fi IMAX,2014.0,C,Godzilla,'Creature Feature',"[-0.42611793 -0.04642881  0.4875698   0.47244355  1.1615003  -0.01645529
  1.1302222  -0.6387276  -0.5173341   1.4674973  -1.524431    0.68784344
 -0.28362986  0.15327531 -0.04527514 -1.3240504   0.57460356 -0.3608404
  0.7197104   0.5276786 ]"
111743,A Million Ways to Die in the West,Comedy Western,2014.0,C,A Million Ways to Die in the West,"'Seth MacFarlane', 'Charlize Theron', 'Liam Neeson', 'witty'","[ 1.0421935   0.02446718  0.6344281  -1.1073351   0.976728   -0.29604805
  1.5849327   0.71406364 -1.6918185   0.1466964  -0.6877258   1.0025741
 -0.7922271   0.4471111  -0.18745229 -2.424641    0.402205   -1.4676716
 -1.1521573   1.5131253 ]"
112421,Frank,Comedy Drama Mystery,2014.0,C,Frank,"'introspection', 'black comedy', 'Eccentric', 'mental illness', 'quirky', 'adorable'","[-0.02296235  0.63313556 -0.10158913 -1.0873407   0.34579575  0.31513366
  0.80793124  1.0642323  -0.18598793  0.9373632  -0.7632643  -0.5447616
  0.19253343 -0.02757545  0.03130032  0.3050304   1.4875046   0.2798108
  0.03441294 -0.23701483]"
112515,"Babadook, The",Drama Horror Thriller,2014.0,C,"Babadook, The","'dark', 'atmospheric', 'psychological', 'Metaphorical'","[-0.02980777  0.04551362 -0.02149097 -0.02073487 -0.01239488 -0.00277627
  0.02780265 -0.01546702  0.00031406 -0.03198475 -0.0263171   0.01083418
 -0.02810744  0.02393482 -0.01217986 -0.0198309   0.00030683 -0.00054728
 -0.0334628  -0.02593217]"
112552,Whiplash,Drama,2014.0,C,Whiplash,"'psychological', 'inspirational', 'inspiring', 'tense', 'suspense', 'music', 'intense', 'jazz', 'passion'","[ 0.00413498 -0.02974333 -0.0157511   0.03774035 -0.02929706  0.02021602
  0.03148477 -0.03281968  0.04429132 -0.04254771 -0.01997469  0.01344759
 -0.0471989   0.02203676 -0.00917555 -0.04935639  0.00781588  0.01108654
  0.02036673 -0.04693756]"
112556,Gone Girl,Drama Thriller,2014.0,C,Gone Girl,"'annoying', 'Stupid ending'","[ 0.01033765  0.23734196 -0.46016443 -0.6826955   0.6125516  -0.05351819
 -0.19581103  0.5779667  -0.90247214 -0.15866306 -0.85002565  0.03674487
  0.9686921   0.71470964 -0.07274815 -0.29274592  0.6314128   0.12849113
  0.44424447 -0.08887914]"
112852,Guardians of the Galaxy,Action Adventure Sci-Fi,2014.0,C,Guardians of the Galaxy,"'unlikely hero', 'Great Visuals', 'humorous', 'funny'","[ 0.13637121 -0.6079338   0.22101244 -0.604924    1.934439   -0.5362846
  1.603335    0.64656    -0.77892464  1.7796078   0.16033216  1.71104
  1.2979615   0.8729485   0.27848613 -0.31358874 -0.5343695  -0.27827418
 -1.2348956   0.49372572]"
113705,"Two Days, One Night (Deux jours, une nuit)",Drama,2014.0,C,"Two Days, One Night (Deux jours, une nuit)",'bittersweet',"[-0.02366952 -0.03081921 -0.04367154  0.04658322 -0.0217524  -0.04259824
 -0.03086652  0.04121824 -0.00353379  0.04650372  0.00605    -0.02771958
 -0.01657562  0.02900158 -0.00222928 -0.04493977 -0.03404125  0.01586246
 -0.04096904 -0.01460969]"
114180,"Maze Runner, The",Action Mystery Sci-Fi,2014.0,C,"Maze Runner, The","'dystopia', 'thriller', 'action', 'weak plot', 'survival', 'post-apocalyptic', 'plot holes', 'unexplained'","[ 0.49958482 -2.234282    0.3318845  -1.2381638   0.8703147  -0.3789046
  1.0173877   1.0217043   0.13982627  0.81470394 -0.8223996   0.84639597
  0.06573128  0.63984036  0.48355892 -0.2176113   0.09616766  0.2178927
  0.17962588  1.6439419 ]"
114627,Angel's Egg (Tenshi no tamago),Animation Drama Fantasy,1985.0,N,Angel's Egg (Tenshi no tamago),"'eerie', 'atmospheric', 'bizzare', 'symbolism'","[-0.03227951 -0.00477668  0.00293021  0.0094319  -0.04348389 -0.03690131
 -0.03751541  0.03916172  0.00762746 -0.00866526 -0.04481999 -0.00351586
  0.04881003  0.04983028  0.02372253 -0.02684894  0.04271885  0.02462348
 -0.03607414 -0.03202575]"
115149,John Wick,Action Thriller,2014.0,C,John Wick,"'dark hero', 'action', 'gun-fu', 'stylish', 'Revenge', 'secret society', 'killer', 'Keanu Reeves', 'widows/widowers'","[ 1.4660552  -0.59436595  0.7218045  -0.5622537   2.1265829  -0.8751651
  1.1217046   1.595244   -0.57927084  2.3493593  -0.6019474   1.1399692
  0.5316901  -0.14428376 -0.15533647 -0.5859835  -0.1294929   0.06952164
 -1.5365046   0.6333166 ]"
115617,Big Hero 6,Action Animation Comedy,2014.0,C,Big Hero 6,"'fun family movie', 'animation', 'kids', 'feel-good', 'robots', 'very funny'","[ 1.0543573e+00 -7.2918750e-02 -6.6287673e-01 -1.3682351e+00
  7.8266376e-01  1.4496202e+00 -1.7102865e-03  1.7699357e+00
  1.0207745e-01  5.0588685e-01 -4.2125383e-01  1.2714697e+00
 -1.7303275e-01  1.4125875e+00 -1.3428606e+00 -1.1113516e+00
 -6.3278222e-01 -8.5981524e-01  1.6792273e-02  1.6437742e+00]"
116797,The Imitation Game,Drama Thriller War,2014.0,C,The Imitation Game,"'inspirational', 'intelligent'","[ 0.04689273  0.01023249  0.0199756   0.01787344 -0.03413414 -0.01660102
  0.02277688 -0.01026559  0.01726469 -0.04984329  0.00053269 -0.02149403
 -0.01118028 -0.02381838 -0.01680587  0.00151291  0.01477041  0.02810954
  0.0168505  -0.02008584]"
116897,Wild Tales,Comedy Drama Thriller,2014.0,C,Wild Tales,"'dark comedy', 'ironic', 'multiple short stories', 'black comedy', 'short stories', 'dark humor'","[ 0.97038794 -0.21767557  0.04049087 -1.7694441   1.291034    0.46940765
 -0.566127    1.8112559   0.9325775   0.83154744 -2.5935237   0.6826531
 -1.0501002   1.3212011  -0.9937186   0.90455633  1.6178044   0.45136946
  0.54628724  0.47552687]"
117877,The Rabbi's Cat (Le chat du rabbin),Adventure Animation,2011.0,C,The Rabbi's Cat (Le chat du rabbin),"'philosophical', 'trippy'","[-0.02670867  0.02437331  0.04168553 -0.01796818  0.03379079  0.00787268
  0.01568654 -0.0458389   0.01469378  0.00522237 -0.03025077 -0.00684167
 -0.03447435 -0.02163127  0.02752362  0.02551109  0.04297988 -0.02170922
 -0.04314856 -0.03932648]"
117887,Paddington,Children Comedy,2014.0,C,Paddington,'heartwarming',"[ 0.03789405 -0.03121736  0.04528707 -0.02581677  0.03167575  0.02711915
  0.00978171  0.02418318  0.00090818 -0.00324094  0.03261439 -0.01198468
 -0.00506811  0.01613315  0.03008853 -0.02962283 -0.02573631 -0.0394791
 -0.02145284  0.00088178]"
118696,The Hobbit: The Battle of the Five Armies,Adventure Fantasy,2014.0,C,The Hobbit: The Battle of the Five Armies,'hope',"[ 0.02845826  0.00603198 -0.01176355  0.03497132 -0.04056544 -0.013097
  0.00011013  0.00094312  0.00933528 -0.02723618  0.00080711  0.01829409
 -0.0437614  -0.02913321  0.03742068  0.01918265 -0.00266007  0.03060679
  0.04047008  0.00509101]"
118784,Good Copy Bad Copy,Documentary,2007.0,C,Good Copy Bad Copy,"'music industry', 'remix culture', 'documentary'","[-0.5352145   0.02300185  0.78762037 -0.8616604   2.2807796  -0.2980546
 -1.1680506   0.57236177 -1.0068629   2.1445277  -1.4733008   1.4656368
  0.44862288 -0.6498128  -0.3438119   0.51018775 -0.4786556   0.10063817
  0.42880705  0.08699227]"
118985,Big Eyes,Drama,2014.0,C,Big Eyes,'painter',"[-0.01087643 -0.03849823 -0.01369731  0.01857549  0.04781491  0.01716626
  0.04533325 -0.03358556 -0.00179611  0.0202554  -0.00481145 -0.0340681
 -0.02729752 -0.01873949  0.00642524 -0.02881677 -0.04055496  0.00247526
 -0.01688008  0.00536665]"
119141,The Interview,Action Comedy,2014.0,C,The Interview,"'bloody', 'Seth Rogen', 'bromance', 'James Franco', 'funny', 'comedy'","[-0.5887222   0.8391605  -0.6525645  -1.1873517   0.6061595   1.4278638
 -0.18309458  1.7208254  -1.0358475   0.98812455 -0.8658934   0.7343707
  0.35214418 -0.5967603  -0.5538367  -1.6279379   0.12738039  0.07899001
  1.1231083  -0.21097349]"
119145,Kingsman: The Secret Service,Action Adventure Comedy Crime,2015.0,C,Kingsman: The Secret Service,'slick',"[-0.00179192 -0.01183924 -0.00479379 -0.01592011 -0.02101551  0.04313158
 -0.04464538  0.04934859  0.01353014  0.00681931  0.01737071 -0.04362094
 -0.03097941  0.01164886 -0.0090421   0.0489376  -0.04499734  0.03705091
  0.04659464  0.02937523]"
120635,Taken 3,Action Crime Thriller,2015.0,C,Taken 3,"'murder', 'action', 'police'","[-0.04891629 -0.04197266  0.04923572  0.02643572  0.02517672 -0.00638195
  0.00919114  0.03481594 -0.0239548  -0.0437031  -0.04965661  0.0293062
 -0.04099017 -0.03255619  0.04823702  0.00804765  0.00545913  0.03272713
  0.003865   -0.03498321]"
122882,Mad Max: Fury Road,Action Adventure Sci-Fi Thriller,2015.0,C,Mad Max: Fury Road,"'visually appealing', 'cinematography', 'beautiful'","[-0.05796394 -0.4769408  -0.04419995 -0.6234195   0.4012752   0.22088033
  1.3415618  -0.26402146 -1.1496733   0.04911464 -1.025604    0.31896973
  0.07225624  0.42905     0.18333654 -0.25539455  0.5220189   0.23701005
  0.4221028  -0.07254868]"
122912,Avengers: Infinity War - Part I,Action Adventure Sci-Fi,2018.0,C,Avengers: Infinity War - Part I,"'Thanos', 'Dark', 'Robert Downey Jr.', 'Guardians of the Galaxy', 'Great villain', 'emotional', 'Sad', 'Marvel', 'comic book', 'Dr. Strange', 'MCU', 'Thor', 'Visually stunning', 'Visually appealing'","[-0.9726334  -0.17406255 -0.9562864  -0.5760222   1.0391022   1.1195495
  1.8621764   1.1683362  -2.0552928  -0.5797611  -3.1047776   1.2671214
 -0.35675216  0.03249159 -0.9222771   0.1854515   0.38231438  2.1442544
  0.6938636  -0.05273031]"
122916,Thor: Ragnarok,Action Adventure Sci-Fi,2017.0,C,Thor: Ragnarok,"'white guilt', 'humor', 'unconventional', 'awesome', 'quirky'","[-0.45317304 -0.08198438  0.87300956 -0.3353491   1.3957633  -0.42354673
  1.7831895   0.8791481   0.11054128  0.37945503 -0.58490133  1.1522435
  1.0330924  -0.5872278  -0.72876334  0.28980505  0.9121949  -0.1077487
  0.33532432  0.218712  ]"
122918,Guardians of the Galaxy 2,Action Adventure Sci-Fi,2017.0,C,Guardians of the Galaxy 2,'fun',"[-0.00370762 -0.03566059 -0.00747277  0.01352757  0.00418472 -0.04148261
 -0.01179693  0.01311635  0.01981241 -0.00303193 -0.00814012  0.0180744
 -0.00160416 -0.00853628 -0.00502734  0.0208083   0.01387413 -0.01717392
  0.01405624 -0.00431013]"
122922,Doctor Strange,Action Adventure Sci-Fi,2016.0,C,Doctor Strange,'visually appealing',"[-0.11475162 -0.45344704 -0.00679705 -0.5681144   0.33927074  0.23938444
  1.3615918  -0.25765806 -1.1936704   0.15002245 -1.0405617   0.33449224
  0.07425026  0.4265779   0.2216522  -0.28646553  0.6205152   0.22210704
  0.3687279  -0.04863697]"
126548,The DUFF,Comedy,2015.0,C,The DUFF,"'high school', 'funny'","[-0.15434311 -0.31116572  0.7008742  -0.8225537   0.22707708  0.48151347
  0.6662297  -0.02413356 -0.9303513   0.5318923  -1.1623632   0.55222446
 -0.15231504 -0.2939974   0.5751706  -0.12522024  0.61950207 -0.52845514
 -0.17560686 -0.17701896]"
127172,A Story of Children and Film,Documentary,2013.0,C,A Story of Children and Film,"'film history', 'poetic', 'representation of children'","[-0.68392867 -0.7534142   0.38825083 -0.30124894 -0.6165001   1.0841206
  0.5695495   0.51335627 -0.36682764  0.5332992  -2.5806868   0.31747898
  0.8120167   0.30381215 -0.97208786 -1.1648791   1.0708652  -1.0607052
 -0.7319083  -0.3992593 ]"
127298,A Pigeon Sat on a Branch Reflecting on Existence,Comedy Drama,2014.0,C,A Pigeon Sat on a Branch Reflecting on Existence,"'understated', 'depressing'","[-0.03483862  0.02902389  0.04169102 -0.04748955  0.03239647  0.00050051
 -0.00481963 -0.03649961 -0.02133728  0.03636508 -0.03154267  0.00656452
  0.03939559 -0.04797183 -0.02435236 -0.00054197  0.01409261  0.0325835
 -0.01982526 -0.00579625]"
